experiment name	ranking_confidence	receptor	propeptide	peptide
CLM8_HUMAN_VTX-0865330_27_95_13982528712754417	0.7803535250759098	CLM8_HUMAN	VTX-0865330	VTX-0865330_27_95
SUSD2_HUMAN_VTX-0238530_24_92_13982528712754417	0.7754870442171806	SUSD2_HUMAN	VTX-0238530	VTX-0238530_24_92
SUSD2_HUMAN_VTX-0868490_19_26_13982528712754417	0.7904573968254398	SUSD2_HUMAN	VTX-0868490	VTX-0868490_19_26
CEIP2_HUMAN_SCG3_HUMAN_20_33_13982528712754417	0.7786463678973872	CEIP2_HUMAN	SCG3_HUMAN	SCG3_HUMAN_20_33
CEIP2_HUMAN_VTX-0616304_33_43_13982528712754417	0.8007075509559486	CEIP2_HUMAN	VTX-0616304	VTX-0616304_33_43
CEIP2_HUMAN_VTX-0616304_61_69_13982528712754417	0.7757549491435685	CEIP2_HUMAN	VTX-0616304	VTX-0616304_61_69
CEIP2_HUMAN_VTX-0468737_29_48_13982528712754417	0.8337475652309144	CEIP2_HUMAN	VTX-0468737	VTX-0468737_29_48
CEIP2_HUMAN_VTX-0375017_23_31_13982528712754417	0.7573397738221306	CEIP2_HUMAN	VTX-0375017	VTX-0375017_23_31
CEIP2_HUMAN_VTX-0375017_36_56_13982528712754417	0.7624566677427177	CEIP2_HUMAN	VTX-0375017	VTX-0375017_36_56
CEIP2_HUMAN_VTX-0858580_22_33_13982528712754417	0.7661955448921699	CEIP2_HUMAN	VTX-0858580	VTX-0858580_22_33
CEIP2_HUMAN_VTX-0661740_28_50_13982528712754417	0.75718598673273	CEIP2_HUMAN	VTX-0661740	VTX-0661740_28_50
CEIP2_HUMAN_VTX-0859974_16_28_13982528712754417	0.7650210309308982	CEIP2_HUMAN	VTX-0859974	VTX-0859974_16_28
CEIP2_HUMAN_VTX-0859974_20_28_13982528712754417	0.7745746810228773	CEIP2_HUMAN	VTX-0859974	VTX-0859974_20_28
CEIP2_HUMAN_PENK_HUMAN_217_227_13982528712754417	0.8191320476269676	CEIP2_HUMAN	PENK_HUMAN	PENK_HUMAN_217_227
CEIP2_HUMAN_PENK_HUMAN_196_207_13982528712754417	0.7699489498363512	CEIP2_HUMAN	PENK_HUMAN	PENK_HUMAN_196_207
CEIP2_HUMAN_PENK_HUMAN_237_258_13982528712754417	0.7779537785240012	CEIP2_HUMAN	PENK_HUMAN	PENK_HUMAN_237_258
CEIP2_HUMAN_VTX-0033912_31_45_13982528712754417	0.7575641172994408	CEIP2_HUMAN	VTX-0033912	VTX-0033912_31_45
CEIP2_HUMAN_VTX-0375017_36_55_13982528712754417	0.7624566677427177	CEIP2_HUMAN	VTX-0375017	VTX-0375017_36_55
CEIP2_HUMAN_VTX-0375017_24_30_13982528712754417	0.7520793147561181	CEIP2_HUMAN	VTX-0375017	VTX-0375017_24_30
CEIP2_HUMAN_VTX-0859974_18_27_13982528712754417	0.7701181731190649	CEIP2_HUMAN	VTX-0859974	VTX-0859974_18_27
CEIP2_HUMAN_VTX-0336752_30_38_13982528712754417	0.8557064537287887	CEIP2_HUMAN	VTX-0336752	VTX-0336752_30_38
CEIP2_HUMAN_VTX-0866650_24_29_13982528712754417	0.7510338438320887	CEIP2_HUMAN	VTX-0866650	VTX-0866650_24_29
CEIP2_HUMAN_VTX-0867859_6_20_13982528712754417	0.8102734891129149	CEIP2_HUMAN	VTX-0867859	VTX-0867859_6_20
CLC2D_HUMAN_VTX-0866690_31_191_13982528712754417	0.7939810320913177	CLC2D_HUMAN	VTX-0866690	VTX-0866690_31_191
CLC2D_HUMAN_VTX-0042244_25_110_13982528712754417	0.8078743946996337	CLC2D_HUMAN	VTX-0042244	VTX-0042244_25_110
LCAP_HUMAN_GRP_HUMAN_83_93_13982528712754417	0.7719116968159473	LCAP_HUMAN	GRP_HUMAN	GRP_HUMAN_83_93
LCAP_HUMAN_PACA_HUMAN_132_144_13982528712754417	0.7778242947786383	LCAP_HUMAN	PACA_HUMAN	PACA_HUMAN_132_144
LCAP_HUMAN_CMGA_HUMAN_380_390_13982528712754417	0.7639986729206218	LCAP_HUMAN	CMGA_HUMAN	CMGA_HUMAN_380_390
LCAP_HUMAN_GLUC_HUMAN_53_68_13982528712754417	0.7684273445225646	LCAP_HUMAN	GLUC_HUMAN	GLUC_HUMAN_53_68
LCAP_HUMAN_NUCB1_HUMAN_388_398_13982528712754417	0.7945674324344566	LCAP_HUMAN	NUCB1_HUMAN	NUCB1_HUMAN_388_398
LCAP_HUMAN_VTX-0085107_21_36_13982528712754417	0.7559241679585195	LCAP_HUMAN	VTX-0085107	VTX-0085107_21_36
LCAP_HUMAN_VTX-0616304_33_43_13982528712754417	0.7749675592018551	LCAP_HUMAN	VTX-0616304	VTX-0616304_33_43
LCAP_HUMAN_VTX-0616304_61_69_13982528712754417	0.7547522839427185	LCAP_HUMAN	VTX-0616304	VTX-0616304_61_69
LCAP_HUMAN_VTX-0375017_23_31_13982528712754417	0.7754426403146456	LCAP_HUMAN	VTX-0375017	VTX-0375017_23_31
LCAP_HUMAN_VTX-0858580_18_33_13982528712754417	0.750540592126769	LCAP_HUMAN	VTX-0858580	VTX-0858580_18_33
LCAP_HUMAN_VTX-0858580_22_33_13982528712754417	0.7526160027024956	LCAP_HUMAN	VTX-0858580	VTX-0858580_22_33
LCAP_HUMAN_VTX-0859974_16_28_13982528712754417	0.7723571791171715	LCAP_HUMAN	VTX-0859974	VTX-0859974_16_28
LCAP_HUMAN_VTX-0859974_20_28_13982528712754417	0.7999293132538449	LCAP_HUMAN	VTX-0859974	VTX-0859974_20_28
LCAP_HUMAN_VTX-0027657_86_95_13982528712754417	0.7622943682954654	LCAP_HUMAN	VTX-0027657	VTX-0027657_86_95
LCAP_HUMAN_ANF_HUMAN_41_53_13982528712754417	0.7766177704025934	LCAP_HUMAN	ANF_HUMAN	ANF_HUMAN_41_53
LCAP_HUMAN_APOA2_HUMAN_24_37_13982528712754417	0.8633610925858825	LCAP_HUMAN	APOA2_HUMAN	APOA2_HUMAN_24_37
LCAP_HUMAN_APOA2_HUMAN_88_100_13982528712754417	0.757903104331745	LCAP_HUMAN	APOA2_HUMAN	APOA2_HUMAN_88_100
LCAP_HUMAN_MGP_HUMAN_71_80_13982528712754417	0.7740248349499456	LCAP_HUMAN	MGP_HUMAN	MGP_HUMAN_71_80
LCAP_HUMAN_PENK_HUMAN_217_227_13982528712754417	0.800764524269424	LCAP_HUMAN	PENK_HUMAN	PENK_HUMAN_217_227
LCAP_HUMAN_PENK_HUMAN_196_207_13982528712754417	0.8365945708882663	LCAP_HUMAN	PENK_HUMAN	PENK_HUMAN_196_207
LCAP_HUMAN_TKN1_HUMAN_111_118_13982528712754417	0.7809196609793116	LCAP_HUMAN	TKN1_HUMAN	TKN1_HUMAN_111_118
LCAP_HUMAN_VTX-0033912_31_45_13982528712754417	0.7946767983079086	LCAP_HUMAN	VTX-0033912	VTX-0033912_31_45
LCAP_HUMAN_VTX-0375017_24_30_13982528712754417	0.7707977593652069	LCAP_HUMAN	VTX-0375017	VTX-0375017_24_30
LCAP_HUMAN_VTX-0375017_24_34_13982528712754417	0.7730430262733379	LCAP_HUMAN	VTX-0375017	VTX-0375017_24_34
LCAP_HUMAN_VTX-0864359_158_170_13982528712754417	0.7552557971254601	LCAP_HUMAN	VTX-0864359	VTX-0864359_158_170
LCAP_HUMAN_VTX-0850824_18_19_13982528712754417	0.872116420588902	LCAP_HUMAN	VTX-0850824	VTX-0850824_18_19
LCAP_HUMAN_VTX-0336752_30_38_13982528712754417	0.7712464654906817	LCAP_HUMAN	VTX-0336752	VTX-0336752_30_38
LCAP_HUMAN_VTX-0866650_24_29_13982528712754417	0.7808252405867762	LCAP_HUMAN	VTX-0866650	VTX-0866650_24_29
LCAP_HUMAN_VTX-0009691_108_120_13982528712754417	0.773820579082782	LCAP_HUMAN	VTX-0009691	VTX-0009691_108_120
LCAP_HUMAN_VTX-0868490_19_26_13982528712754417	0.7607737939478579	LCAP_HUMAN	VTX-0868490	VTX-0868490_19_26
BTNL2_HUMAN_VTX-0859974_20_28_13982528712754417	0.7609281192465762	BTNL2_HUMAN	VTX-0859974	VTX-0859974_20_28
BTNL2_HUMAN_VTX-0866104_28_72_13982528712754417	0.7961654794888234	BTNL2_HUMAN	VTX-0866104	VTX-0866104_28_72
BTNL2_HUMAN_VTX-0006555_28_72_13982528712754417	0.7995735534065578	BTNL2_HUMAN	VTX-0006555	VTX-0006555_28_72
BTNL2_HUMAN_VTX-0864838_18_180_13982528712754417	0.758283089364739	BTNL2_HUMAN	VTX-0864838	VTX-0864838_18_180
LAMP5_HUMAN_VTX-0851262_22_152_13982528712754417	0.8220238556511327	LAMP5_HUMAN	VTX-0851262	VTX-0851262_22_152
LAMP5_HUMAN_VTX-0868490_19_26_13982528712754417	0.8095994091395389	LAMP5_HUMAN	VTX-0868490	VTX-0868490_19_26
LAMP5_HUMAN_VTX-0863724_126_159_13982528712754417	0.7814618849218643	LAMP5_HUMAN	VTX-0863724	VTX-0863724_126_159
ADA30_HUMAN_VTX-0238530_24_169_13982528712754417	0.7648439343001878	ADA30_HUMAN	VTX-0238530	VTX-0238530_24_169
ADA30_HUMAN_VTX-0863485_20_125_13982528712754417	0.8264328616029115	ADA30_HUMAN	VTX-0863485	VTX-0863485_20_125
ADA30_HUMAN_VTX-0866336_35_89_13982528712754417	0.7640519914462215	ADA30_HUMAN	VTX-0866336	VTX-0866336_35_89
ADA21_HUMAN_VTX-0859974_20_28_13982528712754417	0.7512514877850999	ADA21_HUMAN	VTX-0859974	VTX-0859974_20_28
ADA28_HUMAN_SCG1_HUMAN_421_437_13982528712754417	0.7752815342852943	ADA28_HUMAN	SCG1_HUMAN	SCG1_HUMAN_421_437
ADA28_HUMAN_VTX-0616304_33_43_13982528712754417	0.824468480240642	ADA28_HUMAN	VTX-0616304	VTX-0616304_33_43
ADA28_HUMAN_VTX-0495783_22_39_13982528712754417	0.7601756284254257	ADA28_HUMAN	VTX-0495783	VTX-0495783_22_39
ADA28_HUMAN_VTX-0866104_75_83_13982528712754417	0.835147933107745	ADA28_HUMAN	VTX-0866104	VTX-0866104_75_83
ADA28_HUMAN_VTX-0006555_28_108_13982528712754417	0.8247225349482359	ADA28_HUMAN	VTX-0006555	VTX-0006555_28_108
TRHDE_HUMAN_CMGA_HUMAN_380_390_13982528712754417	0.7543923928428532	TRHDE_HUMAN	CMGA_HUMAN	CMGA_HUMAN_380_390
TRHDE_HUMAN_VTX-0616304_18_31_13982528712754417	0.7705661861026943	TRHDE_HUMAN	VTX-0616304	VTX-0616304_18_31
TRHDE_HUMAN_VTX-0616304_33_43_13982528712754417	0.7943293044665968	TRHDE_HUMAN	VTX-0616304	VTX-0616304_33_43
TRHDE_HUMAN_VTX-0375017_23_31_13982528712754417	0.7864502586743553	TRHDE_HUMAN	VTX-0375017	VTX-0375017_23_31
TRHDE_HUMAN_VTX-0858580_22_33_13982528712754417	0.7529964765359004	TRHDE_HUMAN	VTX-0858580	VTX-0858580_22_33
TRHDE_HUMAN_VTX-0859974_16_28_13982528712754417	0.7997112387538324	TRHDE_HUMAN	VTX-0859974	VTX-0859974_16_28
TRHDE_HUMAN_VTX-0870757_20_36_13982528712754417	0.8086724192722684	TRHDE_HUMAN	VTX-0870757	VTX-0870757_20_36
TRHDE_HUMAN_SCG1_HUMAN_655_676_13982528712754417	0.8117383853854165	TRHDE_HUMAN	SCG1_HUMAN	SCG1_HUMAN_655_676
TRHDE_HUMAN_SCG1_HUMAN_655_675_13982528712754417	0.7991035990126818	TRHDE_HUMAN	SCG1_HUMAN	SCG1_HUMAN_655_675
TRHDE_HUMAN_TKN1_HUMAN_20_30_13982528712754417	0.8002158642852942	TRHDE_HUMAN	TKN1_HUMAN	TKN1_HUMAN_20_30
TRHDE_HUMAN_VTX-0375017_24_30_13982528712754417	0.8278359577272079	TRHDE_HUMAN	VTX-0375017	VTX-0375017_24_30
TRHDE_HUMAN_VTX-0375017_24_34_13982528712754417	0.788263586186196	TRHDE_HUMAN	VTX-0375017	VTX-0375017_24_34
TRHDE_HUMAN_VTX-0850824_18_19_13982528712754417	0.8259899010911852	TRHDE_HUMAN	VTX-0850824	VTX-0850824_18_19
TRHDE_HUMAN_VTX-0001904_22_90_13982528712754417	0.8316033693389169	TRHDE_HUMAN	VTX-0001904	VTX-0001904_22_90
TRHDE_HUMAN_VTX-0009691_108_120_13982528712754417	0.7610461827838235	TRHDE_HUMAN	VTX-0009691	VTX-0009691_108_120
TRHDE_HUMAN_VTX-0868490_19_26_13982528712754417	0.7530786366802639	TRHDE_HUMAN	VTX-0868490	VTX-0868490_19_26
ITA11_HUMAN_VTX-0331059_19_32_13982528712754417	0.7574736804417219	ITA11_HUMAN	VTX-0331059	VTX-0331059_19_32
ITA11_HUMAN_VTX-0864964_27_194_13982528712754417	0.8182764549599694	ITA11_HUMAN	VTX-0864964	VTX-0864964_27_194
TM11E_HUMAN_SCG1_HUMAN_421_437_13982528712754417	0.7588447708740312	TM11E_HUMAN	SCG1_HUMAN	SCG1_HUMAN_421_437
TM11E_HUMAN_7B2_HUMAN_167_176_13982528712754417	0.7883256321901841	TM11E_HUMAN	7B2_HUMAN	7B2_HUMAN_167_176
TM11E_HUMAN_VTX-0616304_33_43_13982528712754417	0.768516531097891	TM11E_HUMAN	VTX-0616304	VTX-0616304_33_43
TM11E_HUMAN_VTX-0859974_20_28_13982528712754417	0.8255450145163488	TM11E_HUMAN	VTX-0859974	VTX-0859974_20_28
TM11E_HUMAN_CRF_HUMAN_136_149_13982528712754417	0.7597334527503371	TM11E_HUMAN	CRF_HUMAN	CRF_HUMAN_136_149
TM11E_HUMAN_MFAP5_HUMAN_154_173_13982528712754417	0.7542204716690625	TM11E_HUMAN	MFAP5_HUMAN	MFAP5_HUMAN_154_173
TM11E_HUMAN_VTX-0859974_18_27_13982528712754417	0.7763822024816838	TM11E_HUMAN	VTX-0859974	VTX-0859974_18_27
TM11E_HUMAN_VTX-0336752_30_38_13982528712754417	0.8252357368063457	TM11E_HUMAN	VTX-0336752	VTX-0336752_30_38
TM11E_HUMAN_VTX-0866650_24_29_13982528712754417	0.834180577596397	TM11E_HUMAN	VTX-0866650	VTX-0866650_24_29
TM11E_HUMAN_VTX-0865074_138_189_13982528712754417	0.7525351998888973	TM11E_HUMAN	VTX-0865074	VTX-0865074_138_189
TM11E_HUMAN_VTX-0865461_53_63_13982528712754417	0.7603967854319326	TM11E_HUMAN	VTX-0865461	VTX-0865461_53_63
TM11E_HUMAN_VTX-0863124_144_163_13982528712754417	0.7664881575817089	TM11E_HUMAN	VTX-0863124	VTX-0863124_144_163
ZNRF3_HUMAN_VTX-0868490_19_26_13982528712754417	0.7547053332493758	ZNRF3_HUMAN	VTX-0868490	VTX-0868490_19_26
CAH14_HUMAN_VTX-0019047_23_49_13982528712754417	0.763829315225737	CAH14_HUMAN	VTX-0019047	VTX-0019047_23_49
CLC4E_HUMAN_SCG2_HUMAN_267_281_13982528712754417	0.7700275125188822	CLC4E_HUMAN	SCG2_HUMAN	SCG2_HUMAN_267_281
CLC4E_HUMAN_VTX-0033912_31_45_13982528712754417	0.7509145737226592	CLC4E_HUMAN	VTX-0033912	VTX-0033912_31_45
CLC4E_HUMAN_VTX-0851377_1_87_13982528712754417	0.8102745571414209	CLC4E_HUMAN	VTX-0851377	VTX-0851377_1_87
ICAM5_HUMAN_VTX-0865827_77_133_13982528712754417	0.8147406310004468	ICAM5_HUMAN	VTX-0865827	VTX-0865827_77_133
CLC4A_HUMAN_VTX-0867893_40_95_13982528712754417	0.758141385643609	CLC4A_HUMAN	VTX-0867893	VTX-0867893_40_95
CLC4A_HUMAN_VTX-0865461_53_125_13982528712754417	0.7665103088702505	CLC4A_HUMAN	VTX-0865461	VTX-0865461_53_125
EPCR_HUMAN_VTX-0006177_24_129_13982528712754417	0.7755819801397339	EPCR_HUMAN	VTX-0006177	VTX-0006177_24_129
EPCR_HUMAN_VTX-0862401_48_193_13982528712754417	0.7907036807593968	EPCR_HUMAN	VTX-0862401	VTX-0862401_48_193
EPCR_HUMAN_VTX-0866980_21_170_13982528712754417	0.8383536143563911	EPCR_HUMAN	VTX-0866980	VTX-0866980_21_170
EPCR_HUMAN_VTX-0865827_28_133_13982528712754417	0.807560948653065	EPCR_HUMAN	VTX-0865827	VTX-0865827_28_133
EPCR_HUMAN_VTX-0868490_19_26_13982528712754417	0.8916435916317096	EPCR_HUMAN	VTX-0868490	VTX-0868490_19_26
TFR2_HUMAN_VTX-0001904_22_90_13982528712754417	0.8746468596798525	TFR2_HUMAN	VTX-0001904	VTX-0001904_22_90
TFR2_HUMAN_VTX-0865827_111_133_13982528712754417	0.7560404691282275	TFR2_HUMAN	VTX-0865827	VTX-0865827_111_133
CLCA2_HUMAN_VTX-0851135_147_162_13982528712754417	0.7816886197880971	CLCA2_HUMAN	VTX-0851135	VTX-0851135_147_162
CLCA2_HUMAN_VTX-0868490_19_26_13982528712754417	0.8400187065001947	CLCA2_HUMAN	VTX-0868490	VTX-0868490_19_26
NALDL_HUMAN_SCG2_HUMAN_267_281_13982528712754417	0.7597867963212173	NALDL_HUMAN	SCG2_HUMAN	SCG2_HUMAN_267_281
NALDL_HUMAN_VTX-0616304_33_43_13982528712754417	0.8417042168647217	NALDL_HUMAN	VTX-0616304	VTX-0616304_33_43
NALDL_HUMAN_VTX-0616304_61_69_13982528712754417	0.7691188196976608	NALDL_HUMAN	VTX-0616304	VTX-0616304_61_69
NALDL_HUMAN_VTX-0375017_23_31_13982528712754417	0.7523294105747707	NALDL_HUMAN	VTX-0375017	VTX-0375017_23_31
NALDL_HUMAN_VTX-0859974_16_28_13982528712754417	0.8502677100771338	NALDL_HUMAN	VTX-0859974	VTX-0859974_16_28
NALDL_HUMAN_VTX-0859974_20_28_13982528712754417	0.7678456845190418	NALDL_HUMAN	VTX-0859974	VTX-0859974_20_28
NALDL_HUMAN_VTX-0009670_88_99_13982528712754417	0.7684308159472895	NALDL_HUMAN	VTX-0009670	VTX-0009670_88_99
NALDL_HUMAN_MGP_HUMAN_71_80_13982528712754417	0.7826420210873642	NALDL_HUMAN	MGP_HUMAN	MGP_HUMAN_71_80
NALDL_HUMAN_VTX-0375017_24_30_13982528712754417	0.7573198926853013	NALDL_HUMAN	VTX-0375017	VTX-0375017_24_30
NALDL_HUMAN_VTX-0375017_24_34_13982528712754417	0.7664907104055254	NALDL_HUMAN	VTX-0375017	VTX-0375017_24_34
NALDL_HUMAN_VTX-0859974_18_27_13982528712754417	0.793919454945717	NALDL_HUMAN	VTX-0859974	VTX-0859974_18_27
NALDL_HUMAN_VTX-0336752_30_38_13982528712754417	0.7646111781130525	NALDL_HUMAN	VTX-0336752	VTX-0336752_30_38
NALDL_HUMAN_VTX-0866650_24_29_13982528712754417	0.7987961573577111	NALDL_HUMAN	VTX-0866650	VTX-0866650_24_29
NALDL_HUMAN_VTX-0495783_22_39_13982528712754417	0.7586458563778238	NALDL_HUMAN	VTX-0495783	VTX-0495783_22_39
NALDL_HUMAN_VTX-0868490_19_26_13982528712754417	0.7553034888677774	NALDL_HUMAN	VTX-0868490	VTX-0868490_19_26
TN13B_HUMAN_CMGA_HUMAN_342_355_13982528712754417	0.7868754072667268	TN13B_HUMAN	CMGA_HUMAN	CMGA_HUMAN_342_355
TN13B_HUMAN_VTX-0859974_1_28_13982528712754417	0.7612071008104032	TN13B_HUMAN	VTX-0859974	VTX-0859974_1_28
TN13B_HUMAN_VTX-0866104_28_129_13982528712754417	0.756398690841476	TN13B_HUMAN	VTX-0866104	VTX-0866104_28_129
TN13B_HUMAN_VTX-0006555_28_108_13982528712754417	0.8234321326841916	TN13B_HUMAN	VTX-0006555	VTX-0006555_28_108
VSIG4_HUMAN_VTX-0863485_20_125_13982528712754417	0.755533469371908	VSIG4_HUMAN	VTX-0863485	VTX-0863485_20_125
RXLT1_HUMAN_NICOL_HUMAN_73_95_13982528712754417	0.7794902914431536	RXLT1_HUMAN	NICOL_HUMAN	NICOL_HUMAN_73_95
RXLT1_HUMAN_TKN1_HUMAN_20_30_13982528712754417	0.7566216859383631	RXLT1_HUMAN	TKN1_HUMAN	TKN1_HUMAN_20_30
RXLT1_HUMAN_VTX-0861890_31_48_13982528712754417	0.7719654174194268	RXLT1_HUMAN	VTX-0861890	VTX-0861890_31_48
RXLT1_HUMAN_VTX-0851377_1_87_13982528712754417	0.8423012922731115	RXLT1_HUMAN	VTX-0851377	VTX-0851377_1_87
RXLT1_HUMAN_VTX-0027325_23_100_13982528712754417	0.8950513377873629	RXLT1_HUMAN	VTX-0027325	VTX-0027325_23_100
RXLT1_HUMAN_VTX-0014936_20_36_13982528712754417	0.7645546365855904	RXLT1_HUMAN	VTX-0014936	VTX-0014936_20_36
TLR6_HUMAN_VTX-0866650_24_29_13982528712754417	0.782971606574351	TLR6_HUMAN	VTX-0866650	VTX-0866650_24_29
TLR6_HUMAN_VTX-0864838_18_180_13982528712754417	0.8094930773716456	TLR6_HUMAN	VTX-0864838	VTX-0864838_18_180
DJC16_HUMAN_GRP_HUMAN_83_93_13982528712754417	0.8266557480847981	DJC16_HUMAN	GRP_HUMAN	GRP_HUMAN_83_93
DJC16_HUMAN_NPW_HUMAN_105_115_13982528712754417	0.782939115755205	DJC16_HUMAN	NPW_HUMAN	NPW_HUMAN_105_115
DJC16_HUMAN_VTX-0859974_20_28_13982528712754417	0.8454475756170452	DJC16_HUMAN	VTX-0859974	VTX-0859974_20_28
DJC16_HUMAN_VTX-0864359_158_170_13982528712754417	0.8401061284935101	DJC16_HUMAN	VTX-0864359	VTX-0864359_158_170
DJC16_HUMAN_VTX-0859974_18_27_13982528712754417	0.769577349319183	DJC16_HUMAN	VTX-0859974	VTX-0859974_18_27
DJC16_HUMAN_VTX-0027325_23_100_13982528712754417	0.8014097806192485	DJC16_HUMAN	VTX-0027325	VTX-0027325_23_100
DJC16_HUMAN_VTX-0866650_24_29_13982528712754417	0.7695203151146276	DJC16_HUMAN	VTX-0866650	VTX-0866650_24_29
DJC16_HUMAN_VTX-0009691_108_120_13982528712754417	0.7825228513228781	DJC16_HUMAN	VTX-0009691	VTX-0009691_108_120
DJC16_HUMAN_VTX-0865461_53_125_13982528712754417	0.8277231759005012	DJC16_HUMAN	VTX-0865461	VTX-0865461_53_125
DJC16_HUMAN_VTX-0865461_53_63_13982528712754417	0.8196771952554276	DJC16_HUMAN	VTX-0865461	VTX-0865461_53_63
DJC16_HUMAN_VTX-0865827_111_133_13982528712754417	0.7511107140192508	DJC16_HUMAN	VTX-0865827	VTX-0865827_111_133
DJC16_HUMAN_VTX-0868490_19_26_13982528712754417	0.8292975307759635	DJC16_HUMAN	VTX-0868490	VTX-0868490_19_26
DJC16_HUMAN_VTX-0006555_28_108_13982528712754417	0.791650457064069	DJC16_HUMAN	VTX-0006555	VTX-0006555_28_108
DJC16_HUMAN_VTX-0014936_20_36_13982528712754417	0.7884784820308351	DJC16_HUMAN	VTX-0014936	VTX-0014936_20_36
NALD2_HUMAN_VTX-0616304_33_43_13982528712754417	0.7653927903678548	NALD2_HUMAN	VTX-0616304	VTX-0616304_33_43
NALD2_HUMAN_VTX-0375017_23_31_13982528712754417	0.7589115704681543	NALD2_HUMAN	VTX-0375017	VTX-0375017_23_31
NALD2_HUMAN_VTX-0009754_18_28_13982528712754417	0.7827921964449908	NALD2_HUMAN	VTX-0009754	VTX-0009754_18_28
NALD2_HUMAN_VTX-0859974_20_28_13982528712754417	0.7605057146233156	NALD2_HUMAN	VTX-0859974	VTX-0859974_20_28
NALD2_HUMAN_MGP_HUMAN_71_80_13982528712754417	0.7800272458922541	NALD2_HUMAN	MGP_HUMAN	MGP_HUMAN_71_80
NALD2_HUMAN_VTX-0375017_24_30_13982528712754417	0.7837267586029363	NALD2_HUMAN	VTX-0375017	VTX-0375017_24_30
NALD2_HUMAN_VTX-0850824_18_19_13982528712754417	0.8025638497804376	NALD2_HUMAN	VTX-0850824	VTX-0850824_18_19
NALD2_HUMAN_VTX-0851377_1_87_13982528712754417	0.8467914498981715	NALD2_HUMAN	VTX-0851377	VTX-0851377_1_87
NALD2_HUMAN_VTX-0864964_27_194_13982528712754417	0.7773608077734023	NALD2_HUMAN	VTX-0864964	VTX-0864964_27_194
ADA18_HUMAN_VTX-0859974_20_28_13982528712754417	0.7901787585385638	ADA18_HUMAN	VTX-0859974	VTX-0859974_20_28
NRX3A_HUMAN_VTX-0866650_24_29_13982528712754417	0.7522249578766591	NRX3A_HUMAN	VTX-0866650	VTX-0866650_24_29
PLXD1_HUMAN_NUCB1_HUMAN_388_398_13982528712754417	0.7809431551261695	PLXD1_HUMAN	NUCB1_HUMAN	NUCB1_HUMAN_388_398
CORIN_HUMAN_PACA_HUMAN_132_144_13982528712754417	0.7627638570897939	CORIN_HUMAN	PACA_HUMAN	PACA_HUMAN_132_144
CORIN_HUMAN_VTX-0375017_23_31_13982528712754417	0.7924024536647161	CORIN_HUMAN	VTX-0375017	VTX-0375017_23_31
CORIN_HUMAN_VTX-0867859_6_20_13982528712754417	0.78849331219014	CORIN_HUMAN	VTX-0867859	VTX-0867859_6_20
MMP24_HUMAN_NUCB1_HUMAN_388_398_13982528712754417	0.7518661486363425	MMP24_HUMAN	NUCB1_HUMAN	NUCB1_HUMAN_388_398
ST14_HUMAN_VTX-0375017_23_31_13982528712754417	0.7941654823743787	ST14_HUMAN	VTX-0375017	VTX-0375017_23_31
BACE2_HUMAN_SCG3_HUMAN_20_33_13982528712754417	0.7535864413530935	BACE2_HUMAN	SCG3_HUMAN	SCG3_HUMAN_20_33
BACE2_HUMAN_VTX-0616304_18_31_13982528712754417	0.8282604880196301	BACE2_HUMAN	VTX-0616304	VTX-0616304_18_31
BACE2_HUMAN_VTX-0859974_1_28_13982528712754417	0.7515870988008473	BACE2_HUMAN	VTX-0859974	VTX-0859974_1_28
BACE2_HUMAN_VTX-0870757_20_36_13982528712754417	0.8505072804600122	BACE2_HUMAN	VTX-0870757	VTX-0870757_20_36
BACE2_HUMAN_PENK_HUMAN_217_227_13982528712754417	0.8517529070277459	BACE2_HUMAN	PENK_HUMAN	PENK_HUMAN_217_227
BACE2_HUMAN_VTX-0865977_91_104_13982528712754417	0.7657247835866651	BACE2_HUMAN	VTX-0865977	VTX-0865977_91_104
BACE2_HUMAN_VTX-0850824_1_19_13982528712754417	0.8540757951622707	BACE2_HUMAN	VTX-0850824	VTX-0850824_1_19
BACE2_HUMAN_VTX-0869133_31_47_13982528712754417	0.7928793130779607	BACE2_HUMAN	VTX-0869133	VTX-0869133_31_47
BACE2_HUMAN_VTX-0039357_66_80_13982528712754417	0.8066947320010808	BACE2_HUMAN	VTX-0039357	VTX-0039357_66_80
BACE2_HUMAN_VTX-0866650_24_29_13982528712754417	0.8110599155580572	BACE2_HUMAN	VTX-0866650	VTX-0866650_24_29
BACE2_HUMAN_VTX-0866413_35_56_13982528712754417	0.8351911809315409	BACE2_HUMAN	VTX-0866413	VTX-0866413_35_56
BACE2_HUMAN_VTX-0864359_156_170_13982528712754417	0.7509782097147699	BACE2_HUMAN	VTX-0864359	VTX-0864359_156_170
BACE2_HUMAN_VTX-0867859_6_20_13982528712754417	0.8037118923424704	BACE2_HUMAN	VTX-0867859	VTX-0867859_6_20
BACE2_HUMAN_VTX-0863124_144_163_13982528712754417	0.7635212169874045	BACE2_HUMAN	VTX-0863124	VTX-0863124_144_163
JAM1_HUMAN_VTX-0009670_88_99_13982528712754417	0.7833342266116446	JAM1_HUMAN	VTX-0009670	VTX-0009670_88_99
ROBO1_HUMAN_VTX-0862636_25_127_13982528712754417	0.758372691156461	ROBO1_HUMAN	VTX-0862636	VTX-0862636_25_127
